listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,flat_shipping,location
924084679,Sindri And Otto Von Schirach / Plastiq Phantom,Sduisant Lollipop / Swimming Is Great If You Aren't Drowning,Imputor?,imp011,"7"", Pin",35204,For Sale,7.5,2019-11-05 23:10:36,[ddms-7Inch] Limited to 300..  Hand numbered. #34 / #44 / #45 / #46 /  Pink Vinyl is Like New! Clean shiny excellent. Original plastic sleeve =D   ,Near Mint (NM or M-),Not Graded,Y,3 of 4 copies,0,1,0.0,
945464299,Son Doobie / Dree,DJ Rectangle Presents 1200's Never Die Part 2,"Bad Dog Productions, Royality, Inc. Music",BADROY 92271-1,"12"", Whi",640180,For Sale,7.5,2019-11-05 23:10:36,[hiphop] White Vinyl is VG+++ Shiny excellent..  Like New!  Sounds fantastic! Clean center labels. Picture cover is also VG+++ nice. [hermit],Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970224,Soulsearcher,Can't Get Enough,Not On Label,VIER 02,"12""",407875,For Sale,7.5,2019-11-05 23:10:36,"[HardHouse25] Vinyl is clean, shiny excellent..  the faintest sweep.  Sounds fantastic!  Clean center labels as pictured.  Black cover is also VG+ with some shelf wear.  RARE!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
772229737,Squarepusher,Do You Know Squarepusher?,Warp Records,WAP 155,"12"", S/Sided, Single, Bla",2431573,Draft,7.5,2019-11-05 23:10:36,[EXP] VG/VG+ Vinyl has surface marks.  yet is cleaned and plays beautifully!  Clean black center label and logo side label.  logo side.  Original sleeve with inserts.  ,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970449,Studio 54,Vol. 3,BCC Music,BCC 20,"12""",100326,Draft,7.5,2019-11-05 23:10:36,"[House-Disco] VG++ Vinyl is very clean and sounds excellent. minor sweep.  Small size ""x"" written on B-side center label. price sticker on a-side. Original picture cover is solid with some rub and minor edge wear...  DISCO!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,2 copies,0,1,0.0,
687969969,Submersed,In Due Time,Wind-Up,60150-13074-2,"CD, Album",4304666,For Sale,7.5,2019-11-05 23:10:36,WORD!  Disc is shiny excellent  and the inserts are unmarked.. All LIKE NEW!  ROCKIN!  Don't Sleep!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970226,Suedehead,(So)Frantic EP,International Soul Rebel Society,ISRS 1002,"7"", EP",4023378,For Sale,7.5,2019-11-05 23:10:36,Black vinyl is excellent.. original picture sleeve is also excellent.. included download card and inner paper sleeve..,Near Mint (NM or M-),Near Mint (NM or M-),Y,Also on JiggyJamz.com,0,1,0.0,
687970227,Supastition,Boom Box,"Soulspazm Records, Groove Attack Productions","SOUL010, GAT 30010","12""",1102495,For Sale,7.5,2019-11-05 23:10:36,"[HipHop] WORD! vinyl is clean shiny unmarked, Like New, sounds fantastic!.. Perfect clean center labels.. Generic white cover is also excellent!",Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970228,Superfunk,Lucky Star (Very Limited Edition),"Labels, Virgin, Fiat Lux","7243 8 96516 6 9, VISA 84032, none","12"", S/Sided, Ltd",1423032,Draft,7.5,2019-11-05 23:10:36,"[House-Deep] VG+++ Vinyl is clean excellent and sounds fabulous! Clean Red center label as shown. New White paper sleeve, No hard cover.  House Jam!!  Ron Carroll!!",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687969970,Swirl People,Swirl It Up,Aroma,AROMA CD003,"CD, Album, Promo",6733199,For Sale,7.5,2019-11-05 23:10:36,New Item!  Factory Sealed... Picture cover... Sweet Deep House 2007!!,Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,
933506609,Switch,Personality Disorder,Resource Records,RESO 009,"12""",2994841,For Sale,7.5,2019-11-05 23:10:36,[Techno1] VG+++ Vinyl is clean excellent.  Clean and sounds great!  Minor surface marks.  Generic white cover is nice too.  ,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970230,Sylk 130,The Reason,Ovum Recordings,OVM114,"2x12""",35506,For Sale,7.5,2019-11-05 23:10:36,"[House-Jamz] WORD!  Like New!  Both Vinyl are clean, shiny and sounds so fantastic!  Clean unmarked center labels.  inner sleeves are perfect. Picture cover is also Like New, SHARP! Excellent with the faintest wear.  JAMZ!!  DJ SNEAK!  Doc Martin, David Morales!! via King Britt!!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,2,0.0,
687970231,Synergy (3),Audion (Electronic Compositions For The Post Modern Age),Passport Records,PB 6005,"LP, Album",249261,For Sale,7.5,2019-11-05 23:10:36,"[TripHop]  VG+++ Vinyl is very clean, shiny excellent with minimal sweep.. Sounds great!  Clean center labels.. Picture cover is also VG+++ in opened shrink wrap.. really closer to -NM - minor opening edge wear..  No cuts, holes, etc..  Includes insert!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687969166,T.E.D.D.,Electronic Chronic Version 1.0,T.E.D.D. Records,TR0401,"CD, Album",6763398,For Sale,7.5,2019-11-05 23:10:36,"New!  Factory Sealed!  A tight Variety of Breaks, House, Techno, Funk, >>> T.E.D.D Is ILL!  Dont Sleep on this!",Mint (M),Mint (M),Y,,0,1,0.0,
687970232,Thunderball (2) vs. Liftoff,Welcome Back Cooper,Eighteenth Street Lounge Music,ESL 065,"10""",180098,For Sale,7.5,2019-11-05 23:10:36,[Breaks] Like New!  Vinyl is clean excellent.. Fully play tested and sounds fantastic! Clean center labels. Picture cover is also Like New in opened shrink wrap.. Funky Bits!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970233,Tomorrow People,Movin + Groovin,Not On Label (Tomorrow People),OJBN 001,"12"", S/Sided, W/Lbl",6166672,For Sale,7.5,2019-11-05 23:10:36,"[House-Disco] Tight Disco House! VG+++ Vinyl is shiny excellent.. sounds great!! info written on clean center labels.. white paper sleeve in plastic sleeve, no hard cover.. ",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
927935653,Trüby Trio,DJ-Kicks,Studio !K7,!K7104 EP,"12""",8051,For Sale,7.5,2019-11-05 23:10:36,"[J-Anonymous][FutureJazz] VG++ Vinyl has minor surface marks, but is cleaned, play tested and sounds VG+++ excellent. Clean center labels. !K7 cover and Slip Cover is also VG++ excellent.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
927951326,Tsunami (5),African Chant,Big Sur Recordings,BS 002,"12""",417078,For Sale,7.5,2019-11-05 23:10:36,"[J-Anonymous][FutureJazz] VG+ Vinyl is excellent, minor surface marks. Sounds fabulous!  Clean center labels.  Original cover is also VG++ excellent ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970234,Tyree Cooper,The Harvest EP,Real Estate Records,RER 026,"12""",331927,Sold,7.5,2019-11-05 23:10:36,"[Pulsemod] VG++ Vinyl is clean shiny  excellent! minimal surface seep.. Sounds fantastic!! Clean center labels. Generic black cover has minor rub and edge wear, yet very nice and solid.. ",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970235,UB40,Labour Of Love Parts I + II & III (The Platinum Collection),Virgin,7243 5 84724 2 4,"3xCD, Comp",1356230,For Sale,7.5,2019-11-05 23:10:36,All 3 Discs are excellent..and the inner artworks are also excellent.. Like New..   Outer card slip case is also VG++ very nice with barely soft corners.. All The Classic UB40 Plus More! GRAB IT!,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969972,Valve (12),Parallel You,Moodfood Records,MFR0014-2,"CD, Album",6345208,For Sale,7.5,2019-11-05 23:10:36,"NEW, SEALED..  Perfect.. A Great Gift Or Collector!",Mint (M),Mint (M),Y,,0,1,0.0,
687970237,Various,"""Bombsick Criminals"" Chicken??",Fuck Babe,FB 002,"12""",369545,For Sale,7.5,2019-11-05 23:10:36,[Techno3] VG++ Vinyl isClean excellent! Sounds fantastic!! Clean labels. Original black coveris also very nice with minor shelf wear.  Da Goose!! Alexander Koning!!  Hess + Nick Dem Q!!!,Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970238,Various,3/12/93,Ebullition Records (2),Ebullition 11,"7""",1511182,For Sale,7.5,2019-11-05 23:10:36,"[7inch]  RARE!! VG++ Black vinyl is excellent..  sounds fantastic! original fold picture cover is also VG+++ glossy excellent, very sharp minimal edge wear..   includes 2 Mint inserts..",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687969973,Various,A Chicago Jazz Tour,"""Big Chicago"" Records",BCR 001,"CD, Comp",5405864,For Sale,7.5,2019-11-05 23:10:36,New!  Factory Sealed!  Chicago Jazz!! ,Mint (M),Mint (M),Y,,0,1,0.0,
687969974,Various,Apollo - Past > Present > Future,"Apollo, R & S Records",AMB 0901CD,"CD, Comp",1928867,For Sale,7.5,2019-11-05 23:10:36,"New Item!  Factory Sealed.  Featuring Locust, APHEX TWIN!!! Dave Angel, and more!",Mint (M),Mint (M),Y,,0,1,0.0,
687969819,Various,ESP: The Techno Trance Compilation,Sonic Records,SNC-2024-2,"CD, Comp",33081,For Sale,7.5,2019-11-05 23:10:36,clean all around..  great compilation!!! old sckool hard to find!!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,0,0.0,
687970240,Various,Freak / Why,"Not On Label (Aphrodite), Not On Label (Sugababes), Not On Label (Aaliyah), Not On Label (Carly Simon)",LARGE 2,"12"", Unofficial",242338,For Sale,7.5,2019-11-05 23:10:36,"[Aphrodite]  Word!  VG+++ vinyl is super clean, minimal surface sweep and sounds excellent!  clean unmarked center labels.. Generic black cover is also nice with rub and edge wear.. Classic Aphrodite Remixes!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970241,Various,H-Track Edit Series 3,h-track,H-Track003,"12""",4650963,Draft,7.5,2019-11-05 23:10:36,[Disco] Like New!  Plays flawless...  Sweet Disco-Funk + a lovely downtempo vocal goodie SHELTER!!    Generic black cover is sharp!  Grab It! ,Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970242,Various,"Hip Hop Classic ""World Premiere"" Vol.I",Pop Art Records,PA-8803-1,"12"", RE",347884,For Sale,7.5,2019-11-05 23:10:36,[HipHop] Vinyl and cover are Like New!  Shiny unmarked and sounds fantastic!!  Clean unmarked center labels.  Original black cover with yellow hype sticker is also Like New in open shrink wrap,Near Mint (NM or M-),Near Mint (NM or M-),Y,marge,0,1,0.0,
687970344,Various,Remix Underground,Remix Underground,RMXUG-001,"12"", Ltd",1346435,For Sale,7.5,2019-11-05 23:10:36,[Techno2]  ZENO!!  LIKE NEW!!  includes original wine glass cover.  Vinyl is unmarked excellent.. sounds fantastic!   4 tight tracks from techno to electro funkness!!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970346,Various,Sampler 001,Topshelf Records,TS004,"12"", EP, Smplr",2322014,For Sale,7.5,2019-11-05 23:10:36,[House-Disco] Sweet Slo-Mo Electro Disco!  Like New!!  Shiny and unmarked!  Generic black cover is sharp!  Increasingly Rare!! ,Near Mint (NM or M-),Generic,Y,,0,1,0.0,
687970347,Various,Shades Of Life EP,Four Play Music,FPM 002,"12"", EP",373104,Draft,7.5,2019-11-05 23:10:36,"[House-Deep] WORD!  VG+++ Vinyl is clean shiny excellent!  Closer to -NM and sounds beautiful!  Clean labels.  Picture cover is Clean, glossy sharp, Like New!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969821,Various,Skitz & Rodney P... Original Fever,Touch Magazine,Touch CD 0902,"CD, Mixed",557428,For Sale,7.5,2019-11-05 23:10:36,"Disc and inserts are excellent with minor tab marks..  Original jewel case is nice with minor surface marks and tiny crack! No Cuts, Holes or Markings..",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
687970453,Various,X-Mix Urban Series 28,X-Mix,XU-28,"12"", Promo",2068712,For Sale,7.5,2019-11-05 23:10:36,"[X-Mix] Vinyl is VG++ excellent, minimal surface marks..  minimal corner wear under open shrink wrap!  MYA!  Jay-Z!  A+ and Noreaga!",Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,1,0.0,
687970454,Various,X-Mix Urban Series 33,X-Mix,XU-33,"12""",321020,For Sale,7.5,2019-11-05 23:10:36,[X-Mix] VG+++ Vinyl is Like New! minimal corner wear under open shrink wrap!   J-LO!  Lauryn Hill!! Sporty Thieves + Mr Woods + Jay-Z!!,Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,1,0.0,
687970455,Various,X-Mix Urban Series 45,X-Mix,XU-45,"12"", Comp, Promo",1328475,For Sale,7.5,2019-11-05 23:10:36,"[X-Mix] Vinyl is VG++ excellent, minimal surface marks.. minimal corner wear under open shrink wrap! Mystikal!  Xzibit!  Nelly!    ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687969975,Wamdue Kids,Wamdue Works,"!K7 Records, !K7 Records","!K7R006cd, 006cd","CD, Album",12536,Sold,7.5,2019-11-05 23:10:36,"NEW, SEALED..  Chris Brann - Wamdue Masterpieces..  Really Tight and Classic Deep House and Techno!  Don't Sleep!    Increasingly Rare on CD!",Mint (M),Mint (M),Y,,0,1,0.0,
687970349,Woody McBride,Over The Mountain,Holzplatten,HOLZ 53,"12""",31759,Draft,7.5,2019-11-05 23:10:36,"[ESP] VG+++ Vinyl is very nice and clean, has minimal sweep, fully play tested and sounds fant-ACID!  Clean center labels.  Picture cover is also nice with minor edge wear.  BANGIN!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
956274654,Acid Kult,Silence EP,TRAM Planet Records,TP009,Cass,12824119,For Sale,12.9,2019-11-05 23:10:37,"[Cass]  New Item,  Never played,  Sharp and clean!   ",Mint (M),Mint (M),Y,,0,1,0.0,
977536893,Bob Sinclar,Champs Elysées,Defected,0119821 DEF,"3x12"", Album",30163,Draft,19.99,2019-11-05 23:10:37,"[House-Disco] VG+ Both vinyl are very nice and clean.  Minor surface marks on vinyl.  clean center labels.  Picture cover has worn opening edge and taped edges, yet no slices..  [scmikey]",Very Good Plus (VG+),Very Good (VG),Y,,0,3,0.0,
977525645,DBX,High Voltage,Accelerate,ACC102-X,"12""",27747,Draft,49.99,2019-11-05 23:10:37,"[Acid]  Vinyl is nice, plays with minor static..  no skips  RARE PRESSING!!  Clean center labels.  Original gold cover is HELLA WORN!  but solid.  now stored in plastic sleeve.  [Hermit]",Very Good (VG),Fair (F),Y,,0,1,0.0,
963146742,Dixia Sirong,Samhaw ,Detroit Side,DS005,"12""",13572552,Draft,14.98,2019-11-05 23:10:37,[House-Deep] Deep Tech!!  New Item!  black paper sleeve only..  Monika Ross!!  Vinyl Only!,Mint (M),Not Graded,Y,,0,1,0.0,
687969517,DJ Namez,Untitled,BOXmedia,none,"CDr, Ltd, Mixed",2910217,For Sale,10.49,2019-11-05 23:10:37,"Disc and silver folder as shown are in excellent shape, sharp, clean..  RARE promo mix CD!  stored in plastic sleeve..",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969519,DJ Space (3),.WAV,Massive Mixtapes,none,"CDr, Mixed",3875041,For Sale,10.49,2019-11-05 23:10:37,"Black Face, printed disc is shiny excellent..  Massive Mag Logo present!  insert is also excellent with minor wear at 2 corners.. Rare and Tight Milwaukee Deep House MIX CD!!!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969520,DJ Spare Tire,Untitled,BOXmedia,none,"CDr, Ltd, Mixed",2910218,For Sale,10.49,2019-11-05 23:10:37,"Disc and silver folder as shown are in excellent shape, sharp, clean..  RARE promo mix CD!  stored in plastic sleeve..",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969385,Doubt (5),Chaos Om Vision II,Disposable Commodities,DISPCO-002,"12"", Ltd",5746252,Draft,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp! ,Mint (M),Mint (M),Y,,0,1,0.0,
687969795,Duke Slammer,Bangkok Skytrain,Cosmic Pint Glass,CPG003,"12""",7483242,For Sale,10.49,2019-11-05 23:10:37,[House-Minimal] Like New!  Vinyl is unmarked excellent!  Picture cover is also sharp!  ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969521,Franck Roger,We Walk To Dance,Seasons Limited,SLCD-02,"CD, Album",770090,For Sale,10.49,2019-11-05 23:10:37,New Item!  Factory Sealed!  SHARP!  Beautiful House Music!  via the amazing Seasons Recordings.,Mint (M),Mint (M),Y,2 copies,0,1,0.0,
687969797,Franco Cinelli,Cuts From The Vault EP,Unlock Recordings,UNLOCK007,"12"", EP",10785576,For Sale,10.49,2019-11-05 23:10:37,[Techno1] New Item!  Sharp! Vinyl is unmarked.. Generic white cover is sharp excellent..  ,Mint (M),Generic,Y,2 copies,0,1,0.0,
687969522,Hail Mary Mallon,Are You Gonna Eat That?,Rhymesayers Entertainment,RSE0136-2,"CD, Album",2838160,Draft,10.49,2019-11-05 23:10:37,"New, Factory Sealed!  Includes Hype sticker on shrink wrap.. No Cuts, Holes or Markings.. Aesop Rock!!",Mint (M),Mint (M),Y,,0,1,0.0,
687969801,Jenka (2),The Day I Became A Bird Remix,Epic,SYUM 0090,"12""",348173,For Sale,10.49,2019-11-05 23:10:37,"[TripHop]  VG+++ Vinyl is shiny excellent, faint inaudible surface sweep.. sounds fabulous! Truly closer to -NM.. Clean center labels.. Original picture cover is sharp in opened loose shrink with hype sticker.. KENNY DOPE!   Living!  RARITY!",Very Good Plus (VG+),Near Mint (NM or M-),Y,amz,0,1,0.0,
687969524,Junkroc,Untitled,BOXmedia,none,"CDr, Ltd, Mixed",2910219,For Sale,10.49,2019-11-05 23:10:37,"Disc and silver folder as shown are in excellent shape, sharp, clean..  RARE promo Techno mix CD!  stored in plastic sleeve..",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969525,K-Stone,313,Push Play Records,PP53490,"CD, Album",1177734,Sold,10.49,2019-11-05 23:10:37,"Disc ans Inserts are shiny, unmarked excellent, Like New!  No Cuts, Holes or Markings..   1994 Detroit Gangsta!",Near Mint (NM or M-),Near Mint (NM or M-),Y,amz,0,1,0.0,
687969803,Kayenne,Hey Young World,NDATL Muzik,NDATL020,"12""",10577972,For Sale,10.49,2019-11-05 23:10:37,[House-Deep] New Item!  Issued in white paper sleeve... New generic brown cover added. Kai Alcé !!  Detroit!,Mint (M),Generic,Y,2 copies on simmer,0,1,0.0,
947134301,Kero + Valance Drakes,Abstract Thought,Detroit Underground,DU39,"7"", EP, Ltd",13492695,For Sale,12.9,2019-11-05 23:10:37,"[EXP-7inch] New Item!  Picture cover is sharp, stored in plastic sleeve.  ILL experiemental Broken Beat breaks, IDM!  ",Mint (M),Mint (M),Y,4 copies,0,1,0.0,
961249025,Kerri Chandler,Rain (Danny Krivit Edits),Nervous Records,NE 24621,"7""",13586308,Sold,11.89,2019-11-05 23:10:37,[7inch] New Item!  Updated Classic!  Dont Sleep!  Mr K on the supreme edits!! ,Mint (M),Not Graded,Y,extra copy on simmer,0,1,0.0,
963568086,Kevin Saunderson as E-Dancer,One Nation,KMS,KMS254,"12""",9002468,Draft,11.89,2019-11-05 23:10:37,"[Techno3] VG++ Vinyl is very nice, minor surface marks.. plays great!  Clean center labels.  White cover is sharp in opened shrink wrap [Hermit]",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687969526,Last American Buffalo,Marquis For The Debutante,Not On Label (Last American Buffalo),LAST001,"CD, Album, Promo",6191680,For Sale,10.49,2019-11-05 23:10:37,"Nice!  Rare Promo Issue!  Disc and Inserts are Excellent, Unmarked, Like NEW!  Solid Indie Rock!  Clean Jewel Case!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969387,"Lyfe (2), Steven Kaang",Lyfe vs. Steven Kaang EP,Disposable Commodities,DISPCO-004,"12"", EP",6740616,Draft,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp! ,Mint (M),Mint (M),Y,,0,1,0.0,
687969388,Memoire (2),Dreams Are Gone,Disposable Commodities,DISPCO-000,"LP, Album, Ltd",8439620,For Sale,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp!  ,Mint (M),Mint (M),Y,3 copies,0,1,0.0,
979017294,Napalm,Napalm 3,Napalm,NAPALM 3,"12"", MP",5497547,For Sale,69.99,2019-11-05 23:10:37,"[J-Anonymous] Confirmed Mispress - 2 side A labels.. Vinyl is very nice and cleaned with minor sweep, Play Tested and Sounds VG+++ BANGIN Fantastic!! Clean center labels with small ""3A"" sticker.. Black cover is worn yet solid.. Mega Rare!!!",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687969530,Orb (3),B-Boy Universal,BeaconSkillz,none,CD,1856348,For Sale,10.49,2019-11-05 23:10:37,"Disc is shiny, unmarked  excellent.. like New.. Original tri-fold card-case is very nice with minor edge wear..  collector worthy!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969102,Policy,A Good Run,The Nite Owl Diner,DINER 005,"12"", EP, Single",7413138,For Sale,10.49,2019-11-05 23:10:37,[House-Deep] New Item! DINER cover is Sharp! Beautiful Music! Chicago Deep!,Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,
971392040,Potere Occulto,Potere Occulto,Praxis,Praxis 25,"2x10"", Bla",164057,Draft,19.99,2019-11-05 23:10:37,"[J-Anonymous][Hardcore]  VG++ White and Black vinyl, Closer to -NM.  Disc 1 has minor surface marks.  picture cover is fantastic, clean and glossy.. ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,2,0.0,
687969532,Psyclone (2),I Know You Feel What I Feel / Ish Gotta Stop,"Bald Head Records (2), Bald Head Records (2)","BH67702, DIDX 034654","CD, Single",1860104,For Sale,10.49,2019-11-05 23:10:37,"WORD!  ILL UNDERGROUND Hip-Hop!!!  Disc is LIKE NEW!  Inner artworks are also excellent, just a barely noticeable tab mark and tiny water mark.. Case is also Excellent..  Don't Sleep!  Mega Rare!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969811,Rollmottle,Fear Ritual,SENTRALL Records,SEN011,"LP, Ltd",8878672,For Sale,10.49,2019-11-05 23:10:37,[Downtewmpo] New Item!  Factory Sealed!  SHARP!! ,Mint (M),Mint (M),Y,,0,1,0.0,
687969909,Roy Comanchero,Beach & Parasol,Mysidian,MSDN-1206,"12""",9191297,For Sale,10.49,2019-11-05 23:10:37,[House-Disco] New Item!  never sealed.  Sweet Electro-Disco!  Picture cover is SHARP!  JAMZ!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969533,S.U.M.O.,Workout,Seasons Recordings,SEACD-04,CD,124470,For Sale,10.49,2019-11-05 23:10:37,New Item!  Factory Sealed!  SHARP!  Beautiful House Music!  via the amazing Seasons Recordings.,Mint (M),Mint (M),Y,2 copies,0,1,0.0,
783913128,Saint Etienne,Travel Edition 1990-2005,Sub Pop,SP 660,"2xLP, Album, Comp",519407,Sold,60.99,2019-11-05 23:10:37,"[NS][Downtempo] VG+++ Both vinyl are clean, shiny excellent. Only side 2 has one faint inaudible hairline.  TRULY -NM!  and sounds fantastic! Clean unmarked center labels. Picture cover is also Like New, Sharp and unmarked.  stored in plastic sleeve.  Collector Worthy!!  ",Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,2,0.0,
956274978,Secret Studio,Sounds From The Divide,TRAM Planet Records,TP-010,"Cass, EP",13668727,For Sale,12.9,2019-11-05 23:10:37,"[Cass]  New Item,  Never played,  Sharp and clean!   ",Mint (M),Mint (M),Y,,0,1,0.0,
976880372,Soul Clap,Gator Boots Vol.12,Gator Boots,GB-12,"12"", W/Lbl",13860557,Draft,14.98,2019-11-05 23:10:37,[House-Deep-RMX] New Item!  Never sealed. Generic black cover is sharp!  Paul Simon Edits!! ,Near Mint (NM or M-),No Cover,Y,1,0,1,0.0,
964496716,Soul Liberation / Yasuko Agawa,Touch Me Again / L.A. Nights,Galaxy Sound Co.,GSC 45 13,"7"", Promo, Unofficial",10610465,Sold,8.5,2019-11-05 23:10:37,"[Galaxy] Like New!  So Funky Good!  Clean unmarked vinyl, Generic white paper sleeve.  stored in plastic sleeve.  Boogie Funk JAMZ!!  last copy",Mint (M),Generic,Y,,0,1,0.0,
687969389,Soul Tangler,Get It Up EP,Disposable Commodities,DISPCO-006,"12""",8106042,Draft,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp!  Includes image insert!,Mint (M),Mint (M),Y,3 copies,0,1,0.0,
687969911,STEREOYUNOST • Wall $Treet,Split EP,Mysidian,MSDN-1205,"12"", EP",9191109,For Sale,10.49,2019-11-05 23:10:37,[Electro-Disco] New Item!  never sealed.  Funky Electro-Disco!  Picture cover is SHARP!  ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
947544025,T.Linder / DJ Seoul (2),37 Michigan,Detroit Threads Recordings,DTR-02,"12""",2374737,For Sale,12.9,2019-11-05 23:10:37,"[Techno3] New Item!  Old stock!  white paper sleeve, stored in plastic sleeve.  ",Mint (M),Not Graded,Y,,0,1,0.0,
687969913,Tranquillizer,Tranquillizer,Cyclotron,Leptone 8,"12"", W/Lbl",2338151,For Sale,10.49,2019-11-05 23:10:37,[Hardcore]  VG+++ Truly -NM.. unmarked excellent.  Clean center labels.  Cyclotron black cover has minimal wear.  Hardcore!,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687969535,Various,Mambos Levis D'Outro Mundo,Príncipe,P015,"CD, Comp",8803765,For Sale,10.49,2019-11-05 23:10:37,"Like New!!   Disc is excellent,   No indents, holes or markings. Booklet and u-card are glossy sharp.  jewel case is also Like New.  Nice Techno-Tech House Comp Summer 2016!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
970712514,Various,New York House Edit Vol.2,"Dailysession Records, Vinylmania",NYHE002,"12""",13783046,For Sale,12.9,2019-11-05 23:10:37,"[House-Deep] New Item! Deep Love!!   White paper sleeve as issued, stored in plastic sleeve. Add hard cover for $1.25",Mint (M),Not Graded,Y,4 copies,0,1,0.0,
687969390,Various,Planned Obsolescence I,Disposable Commodities,DISPCO-003,"12""",8577351,For Sale,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp! ,Mint (M),Mint (M),Y,more copies ?,0,1,0.0,
687969391,Various,Planned Obsolescence II,Disposable Commodities,DISPCO-009,"12"", Ltd",9094501,For Sale,10.49,2019-11-05 23:10:37,[DisposableCommodities] New Item!  Techno and Art at it's best!  Picture cover is sharp! ,Mint (M),Mint (M),Y,3 copies,0,1,0.0,
922358125,Various,Why Does This Keep Happening To Me?,Distort Records,Distort 006,"12"", W/Lbl",38958,Sold,22.0,2019-11-05 23:10:37,"[ddms-Distort] VG+ Vinyl is nice and clean! Plays Great! minimal surface marks. minor pen marks on plain white center labels, Paper sleeve. now stored in plastic sleeve.   ",Very Good Plus (VG+),Very Good Plus (VG+),Y,2 copies,0,1,0.0,
977895356,Welcome Monster Lover,Mutants Et Heureux E.P.,Muhtan,MUHTAN 01,"12"", EP",532714,For Sale,19.99,2019-11-05 23:10:37,"[J-Anonymous][Hardcore] VG+ Vinyl is very nice and clean, plays great!  Clean center labels.  Generic white cover has minor rub. ",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
